[INFO] config loaded: ../config.yaml
[INFO] mode: MOCK (no UDP, no XHand)
[INFO] loaded ../example.json (mock source)
[tick  96] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick  97] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick  98] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick  99] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 100] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 101] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 102] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 103] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 104] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 105] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 106] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 107] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 108] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 109] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 110] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 111] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 112] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 113] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 114] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 115] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 116] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 117] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 118] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 119] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 120] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 121] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 122] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 123] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 124] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 125] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 126] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 127] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 128] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 129] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 130] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 131] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 132] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 133] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 134] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 135] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 136] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 137] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 138] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 139] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 140] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 141] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 142] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 143] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 144] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 145] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 146] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 147] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 148] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 149] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 150] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 151] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 152] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 153] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 154] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 155] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 156] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 157] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 158] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 159] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 160] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 161] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 162] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 163] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 164] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 165] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 166] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 167] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 168] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 169] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 170] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 171] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 172] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 173] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 174] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 175] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 176] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 177] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 178] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 179] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 180] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 181] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 182] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 183] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 184] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 185] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 186] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 187] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 188] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 189] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 190] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 191] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 192] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 193] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 194] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 195] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 196] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 197] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 198] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
[tick 199] L: [+0.498, -0.175, +0.000, +0.000, +0.229, +0.227, +0.023, +0.091, +0.159, +0.244, +0.431, +0.544] R: [+0.249, -0.175, +0.021, +0.000, +0.134, +0.191, +0.070, +0.106, +0.033, +0.085, +0.201, +0.248]
